
1000 	  0.00021
2000 	  0.00054
3000 	  0.0006
4000 	  0.00041
5000 	  0.00147
6000 	  0.00177
7000 	  0.00211
8000 	  0.00255
9000 	  0.00174
10000 	  0.00087
11000  0
12000  0
13000  0
14000  0
15000  0
16000  0
17000  0
18000  0
19000  0
20000  0
21000  0
22000  0
23000  0
24000  0
25000  0
26000  0
27000  0
28000  0
29000  0
30000  0
31000  0
32000  0
33000  0
34000  0
35000  0
36000  0
37000  0
38000  0
39000  0.01
40000  0.02
41000  0.01
42000  0.02
43000  0.02
44000  0.02
45000  0.02
46000  0.02
47000  0.02
48000  0.02
49000  0.02
50000  0.02
51000  0.02
52000  0.02
53000  0.02
54000  0.02
55000  0.02
56000  0.02
57000  0.02
58000  0.02
59000  0.02
60000  0.02
61000  0.02
62000  0.02
63000  0.02
64000  0.02
65000  0.02
66000  0.02
67000  0.03
68000  0.03
69000  0.03
70000  0.02
71000  0.03
72000  0.03
73000  0.03
74000  0.03
75000  0.03
76000  0.03
77000  0.03
78000  0.03
79000  0.03
80000  0.04
81000  0.04
82000  0.04
83000  0.04
84000  0.04
85000  0.04
86000  0.04
87000  0.04
88000  0.04
89000  0.04
90000  0.04
91000  0.02
92000  0.01
93000  0.01
94000  0.01
95000  0.01
96000  0.01
97000  0.01
98000  0.01
99000  0.01
100000  0.01
